seed,sequence_id,plddt,ppl,dr_prob,pam_prob,dr_logit,pam_logit,predicted,overall_pass,WED_pass,PI_pass,NUC_pass,BH_pass,LID_pass
seed2,seed2_row62256,62.64000808407437,24.173021,0.433276,0.565579,-0.268499,0.263837,PASS,False,False,False,False,False,False
seed2,seed2_row62621,60.18575242718446,23.695081,0.314475,0.573399,-0.779282,0.295735,PASS,False,False,False,False,False,False
seed2,seed2_row62636,65.94302907915994,25.283913,0.228176,0.545347,-1.218642,0.181887,PASS,False,False,False,False,False,False
seed2,seed2_row62704,64.3647312703583,24.976421,0.402515,0.638885,-0.394996,0.570529,PASS,False,False,False,False,False,False
seed2,seed2_row63061,61.82957894736842,24.253853,0.340262,0.570908,-0.662128,0.285558,PASS,False,False,False,False,False,False
seed2,seed2_row63131,62.266419354838696,30.607238,0.250263,0.576369,-1.097209,0.307885,PASS,False,False,False,False,False,False
seed2,seed2_row63348,64.45518699186991,24.650996,0.244544,0.615555,-1.127928,0.470726,PASS,False,False,False,False,False,False
seed2,seed2_row63478,63.89107605177993,26.841397,0.256694,0.570562,-1.063223,0.284145,PASS,False,False,False,False,False,False
seed2,seed2_row63580,61.628504446240896,25.197851,0.257079,0.525,-1.061207,0.100082,PASS,False,False,False,False,False,False
seed2,seed2_row63622,62.26946442845724,23.717474,0.238487,0.527977,-1.16099,0.112025,PASS,False,False,False,False,False,False
seed2,seed2_row63803,62.410677966101694,26.936983,0.238726,0.548383,-1.159674,0.194139,PASS,False,False,False,False,False,False
seed2,seed2_row63943,64.42276749798874,31.14693,0.332575,0.528375,-0.696563,0.113621,PASS,False,False,False,False,False,False
seed2,seed2_row64118,64.66324433656958,26.319765,0.267748,0.573364,-1.006078,0.295591,PASS,False,False,False,False,False,False
seed2,seed2_row64155,66.58484210526316,33.122906,0.249302,0.572635,-1.102336,0.292612,PASS,False,False,False,False,False,False
seed2,seed2_row64168,63.65133768352365,27.09979,0.341462,0.678957,-0.656785,0.748983,PASS,False,False,False,False,False,False
seed2,seed2_row6444,57.13753056234719,21.662554,0.460616,0.655238,-0.157864,0.642142,PASS,True,True,True,True,True,False
seed2,seed2_row64477,65.25956168831169,25.833991,0.24783,0.615646,-1.110217,0.471108,PASS,False,False,False,False,False,False
seed2,seed2_row64956,64.70582040816326,27.459539,0.240756,0.628118,-1.148537,0.524152,PASS,False,False,False,False,False,False
seed2,seed2_row65018,59.80039294306335,25.256175,0.244765,0.547981,-1.126733,0.192515,PASS,False,False,False,False,False,False
seed2,seed2_row65090,64.64262815296989,29.029688,0.217949,0.617987,-1.277656,0.481014,PASS,False,False,False,False,False,False
seed2,seed2_row65108,62.88293835068054,23.045164,0.405356,0.561135,-0.383198,0.245771,PASS,False,False,False,False,False,False
seed2,seed2_row6513,65.43718218623482,25.807698,0.350259,0.558331,-0.6179,0.23439,PASS,False,False,False,False,False,False
seed2,seed2_row65192,62.97964314679643,24.990651,0.223886,0.598687,-1.243162,0.399998,PASS,False,False,False,False,False,False
seed2,seed2_row65228,61.39707218167072,25.204623,0.331729,0.547811,-0.700377,0.191829,PASS,False,False,False,False,False,False
seed2,seed2_row65387,63.25142160844842,27.80722,0.367607,0.577527,-0.542496,0.312629,PASS,False,False,False,False,False,False
seed2,seed2_row66176,59.47936842105263,24.849377,0.381937,0.567963,-0.481334,0.273545,PASS,False,False,False,False,False,False
seed2,seed2_row66315,61.77248169243288,32.950284,0.22909,0.582631,-1.213456,0.333585,PASS,False,False,False,False,False,False
seed2,seed2_row66346,63.47359577922078,29.674232,0.20016,0.557341,-1.385294,0.230379,PASS,False,False,False,False,False,False
seed2,seed2_row6677,65.17801458670989,21.964499,0.406591,0.596791,-0.378074,0.39211,PASS,False,False,False,False,False,False
seed2,seed2_row67151,62.03499192245557,25.08104,0.241545,0.577638,-1.14423,0.313083,PASS,False,False,False,False,False,False
seed2,seed2_row67204,62.43361873990306,24.790362,0.257495,0.646479,-1.059031,0.603599,PASS,False,False,False,False,False,False
seed2,seed2_row67647,62.99692493946731,23.606704,0.230625,0.608505,-1.204786,0.441032,PASS,False,False,False,False,False,False
seed2,seed2_row67794,63.17011336032388,28.261266,0.231579,0.554505,-1.199416,0.21889,PASS,False,False,False,False,False,False
seed2,seed2_row68174,62.82995157384988,25.171563,0.202408,0.628691,-1.371313,0.526603,PASS,False,False,False,False,False,False
seed2,seed2_row68360,62.99353609083536,25.497222,0.277056,0.551693,-0.959111,0.207514,PASS,False,False,False,False,False,False
seed2,seed2_row68450,63.32654159869494,22.750786,0.285383,0.646068,-0.917917,0.601801,PASS,False,False,False,False,False,False
seed2,seed2_row68543,61.93329073482429,22.736655,0.375859,0.517129,-0.507163,0.068544,PASS,False,False,False,False,False,False
seed2,seed2_row68679,62.86720647773279,28.035319,0.350322,0.571337,-0.617622,0.287308,PASS,False,False,False,False,False,False
seed2,seed2_row68942,62.849261962692616,27.253286,0.302219,0.520128,-0.836752,0.080557,PASS,False,False,False,False,False,False
seed2,seed2_row69267,61.72984590429847,34.23423,0.33874,0.561813,-0.668914,0.248522,PASS,False,False,False,False,False,False
seed2,seed2_row69525,62.87285598705502,22.479058,0.230156,0.539914,-1.207433,0.159996,PASS,False,False,False,False,False,False
seed2,seed2_row6969,61.39756669361359,20.868715,0.350746,0.579199,-0.615763,0.319486,PASS,False,False,False,False,False,False
seed2,seed2_row69862,66.35883964544722,27.392803,0.327288,0.51959,-0.720475,0.078401,PASS,False,False,False,False,False,False
seed2,seed2_row69882,64.21083870967742,26.293968,0.270892,0.558038,-0.990101,0.233204,PASS,False,False,False,False,False,False
seed2,seed2_row69910,61.39545602605863,27.510777,0.325406,0.63187,-0.729038,0.540246,PASS,False,False,False,False,False,False
seed2,seed2_row70198,64.65266990291262,25.271932,0.217258,0.558877,-1.281717,0.236606,PASS,False,False,False,False,False,False
seed2,seed2_row70493,60.92151050080776,18.679877,0.214677,0.53942,-1.296963,0.158006,PASS,False,False,False,False,False,False
seed2,seed2_row71359,63.45166531932093,29.075376,0.312494,0.574614,-0.788487,0.300702,PASS,False,False,False,False,False,False
seed2,seed2_row71379,63.8627935222672,28.534362,0.213255,0.571535,-1.305414,0.288119,PASS,False,False,False,False,False,False
seed2,seed2_row71558,60.32737691686844,28.966138,0.304157,0.63082,-0.827582,0.535738,PASS,False,False,False,False,False,False
seed2,seed2_row71904,63.28558367346938,23.970059,0.209061,0.58337,-1.330594,0.336623,PASS,False,False,False,False,False,False
seed2,seed2_row72167,63.95738424045492,30.067046,0.27245,0.642509,-0.982228,0.586272,PASS,False,False,False,False,False,False
seed2,seed2_row72266,61.60987086359968,33.621839,0.55978,0.595164,0.240269,0.385354,PASS,False,False,False,False,False,False
seed2,seed2_row72413,63.37052588996764,20.794127,0.213892,0.52411,-1.301622,0.096513,PASS,False,False,False,False,False,False
seed2,seed2_row73241,65.73766801619433,30.705874,0.272891,0.552522,-0.980003,0.210864,PASS,False,False,False,False,False,False
seed2,seed2_row73458,61.36856097560976,31.885635,0.225233,0.603787,-1.235426,0.421268,PASS,False,False,False,False,False,False
seed2,seed2_row73871,61.19549352750808,26.006439,0.47112,0.582538,-0.11565,0.333201,PASS,False,False,False,False,False,False
seed2,seed2_row73941,65.44870161290322,30.08513,0.357736,0.584742,-0.585203,0.342269,PASS,False,False,False,False,False,False
seed2,seed2_row75578,64.73277597402597,23.248269,0.248939,0.605373,-1.104278,0.427903,PASS,False,False,False,False,False,False
seed2,seed2_row75730,62.95992712550608,24.890872,0.272433,0.527145,-0.982316,0.108688,PASS,False,False,False,False,False,False
seed2,seed2_row75915,63.14378356387307,24.157298,0.201437,0.613333,-1.377335,0.461345,PASS,False,False,False,False,False,False
seed2,seed2_row76190,63.75818329278183,25.787979,0.257627,0.534496,-1.058341,0.138204,PASS,False,False,False,False,False,False
seed2,seed2_row76196,61.79441727791361,26.293604,0.203322,0.639729,-1.365658,0.574189,PASS,False,False,False,False,False,False
seed2,seed2_row76332,62.20136400322841,30.748379,0.221394,0.558172,-1.25756,0.233748,PASS,False,False,False,False,False,False
seed2,seed2_row76416,64.63770531400966,29.551997,0.206293,0.531472,-1.347419,0.126054,PASS,False,False,False,False,False,False
seed2,seed2_row7661,60.10384615384615,27.203942,0.307282,0.634165,-0.812859,0.550128,PASS,False,False,False,True,False,False
seed2,seed2_row76679,64.19223300970874,29.437016,0.280367,0.60619,-0.942643,0.431325,PASS,False,False,False,False,False,False
seed2,seed2_row76820,62.28283171521036,24.801813,0.228555,0.591838,-1.21649,0.371568,PASS,False,False,False,False,False,False
seed2,seed2_row76932,60.27726758286176,23.150374,0.205097,0.53969,-1.354739,0.159093,PASS,False,False,False,False,False,False
seed2,seed2_row76935,61.77626213592232,37.096576,0.340529,0.559069,-0.66094,0.237386,PASS,False,False,False,False,False,False
seed2,seed2_row77001,62.20520766773163,23.237851,0.215712,0.54945,-1.290831,0.198449,PASS,False,False,False,False,False,False
seed2,seed2_row77066,62.07673486088379,26.462943,0.485147,0.658613,-0.059431,0.65712,PASS,False,False,False,False,False,False
seed2,seed2_row77073,65.49798224374496,24.770186,0.20436,0.543863,-1.359265,0.175905,PASS,False,False,False,False,False,False
seed2,seed2_row77330,61.99576051779936,23.304953,0.253902,0.559794,-1.077907,0.240327,PASS,False,False,False,False,False,False
seed2,seed2_row77443,63.90960291734199,29.336909,0.273728,0.585515,-0.975791,0.345455,PASS,False,False,False,False,False,False
seed2,seed2_row77607,61.92869529983793,24.308508,0.246341,0.531407,-1.118226,0.125795,PASS,False,False,False,False,False,False
seed2,seed2_row77613,59.81128744939272,25.783614,0.283105,0.594242,-0.929114,0.381531,PASS,False,False,False,False,False,False
seed2,seed2_row77716,67.61388168557536,23.446383,0.273996,0.570352,-0.974443,0.283287,PASS,False,False,False,False,False,False
seed2,seed2_row77871,64.62099673202614,26.223824,0.225387,0.625995,-1.234544,0.515075,PASS,False,False,False,False,False,False
seed2,seed2_row7801,61.24607922392885,20.584331,0.256967,0.532351,-1.061792,0.129584,PASS,False,False,False,False,False,False
seed2,seed2_row78173,61.93072181670722,24.754051,0.750067,0.582829,1.098971,0.334399,PASS,False,False,False,False,False,False
seed2,seed2_row78300,64.41458469055375,27.794613,0.425372,0.586382,-0.30076,0.34903,PASS,True,True,True,True,True,False
seed2,seed2_row78566,67.13324149108591,24.636066,0.605081,0.568233,0.426681,0.274645,PASS,False,False,False,False,False,False
seed2,seed2_row78731,63.19099429502853,28.95391,0.312076,0.656869,-0.790434,0.649373,PASS,False,False,False,False,False,False
seed2,seed2_row79212,65.42243265306124,30.660065,0.308901,0.663805,-0.805264,0.680299,PASS,False,False,False,False,False,False
seed2,seed2_row79243,63.57095546558705,22.994561,0.225676,0.505171,-1.23289,0.020686,PASS,False,False,False,False,False,False
seed2,seed2_row79279,64.14644534412956,27.418135,0.255479,0.557698,-1.0696,0.231825,PASS,False,False,False,False,False,False
seed2,seed2_row79330,64.9666961414791,24.719826,0.231787,0.550908,-1.198246,0.204339,PASS,False,False,False,False,False,False
seed2,seed2_row79544,65.92403594771241,24.058477,0.32739,0.606862,-0.720012,0.434142,PASS,False,False,False,False,False,False
seed2,seed2_row7978,66.81734860883799,24.410742,0.401909,0.635193,-0.397516,0.554559,PASS,False,False,False,False,False,False
seed2,seed2_row79803,63.91368292682927,23.217455,0.294453,0.628255,-0.873853,0.524736,PASS,False,False,False,False,False,False
seed2,seed2_row79849,60.76418300653595,28.284252,0.249083,0.655452,-1.103511,0.643091,PASS,False,False,False,False,False,False
seed2,seed2_row80270,61.48196734693877,21.62742,0.259836,0.69386,-1.04682,0.818228,PASS,False,False,False,False,False,False
seed2,seed2_row80607,61.11337694194604,24.468557,0.372149,0.629288,-0.523007,0.529164,PASS,False,False,False,False,False,False
seed2,seed2_row80722,64.11764181523502,23.779973,0.260523,0.558015,-1.04325,0.233111,PASS,False,False,False,False,False,False
seed2,seed2_row81193,64.57053429027114,26.664525,0.323051,0.543687,-0.739786,0.175193,PASS,False,False,False,False,False,False
seed2,seed2_row81281,66.28340579710144,23.007092,0.220117,0.53595,-1.264985,0.144051,PASS,False,False,False,False,False,False
seed2,seed2_row81589,62.41987735077677,24.183034,0.223904,0.664222,-1.243057,0.682165,PASS,False,False,False,False,False,False
seed2,seed2_row81602,62.68624595469255,22.856984,0.24766,0.563031,-1.111134,0.253471,PASS,False,False,False,False,False,False
seed2,seed2_row81661,63.64011513157894,20.280325,0.282813,0.642498,-0.930549,0.586225,PASS,True,True,True,True,True,False
seed2,seed2_row82073,57.73432847896441,24.331394,0.310222,0.631823,-0.799082,0.540044,PASS,False,False,False,False,False,False
seed2,seed2_row82690,60.60454398708636,23.173761,0.233628,0.58621,-1.187937,0.348322,PASS,False,False,False,False,False,False
seed2,seed2_row8296,62.75132029339853,22.110585,0.240537,0.602685,-1.149738,0.416664,PASS,False,False,False,False,False,False
seed2,seed2_row83039,64.14181891673402,33.365004,0.234063,0.644033,-1.185508,0.592912,PASS,False,False,False,False,False,False
seed2,seed2_row83750,67.13510137875102,25.124371,0.200025,0.518069,-1.386137,0.072308,PASS,False,False,False,False,False,False
seed2,seed2_row84315,63.92198854337153,24.145759,0.284071,0.673678,-0.924355,0.724869,PASS,False,False,False,False,False,False
seed2,seed2_row84689,62.9155275974026,22.578426,0.23542,0.598872,-1.177954,0.400769,PASS,False,False,False,False,False,False
seed2,seed2_row85111,63.621312803889786,21.720497,0.225746,0.576954,-1.232488,0.310282,PASS,False,False,False,False,False,False
seed2,seed2_row85288,64.10201775625504,25.232792,0.260537,0.575833,-1.043179,0.305689,PASS,False,False,False,False,False,False
seed2,seed2_row85392,67.46696326530612,27.482142,0.206135,0.657697,-1.348384,0.65305,PASS,False,False,False,False,False,False
seed2,seed2_row85872,60.8770588235294,21.760227,0.355684,0.652706,-0.594148,0.630954,PASS,False,False,False,False,False,False
seed2,seed2_row86001,64.29933441558441,19.431683,0.315165,0.575502,-0.776082,0.304336,PASS,False,False,False,False,False,False
seed2,seed2_row86547,67.05672343876724,24.587017,0.220049,0.535831,-1.265381,0.143569,PASS,False,False,False,False,False,False
seed2,seed2_row86646,60.511827868852464,23.767996,0.203787,0.598393,-1.362792,0.398775,PASS,False,False,False,False,False,False
seed2,seed2_row8674,66.55665865384614,23.442594,0.272863,0.509946,-0.980147,0.03979,PASS,False,False,False,False,False,False
seed2,seed2_row86958,64.18008090614886,25.589699,0.272266,0.584009,-0.983156,0.339254,PASS,False,False,False,False,False,False
seed2,seed2_row87314,65.86179757085021,24.028708,0.208202,0.576359,-1.335796,0.307845,PASS,False,False,False,False,False,False
seed2,seed2_row87334,59.79072874493927,24.867803,0.343298,0.595921,-0.648633,0.388496,PASS,False,False,False,False,False,False
seed2,seed2_row87565,65.66776412776413,25.890842,0.240267,0.654683,-1.151215,0.639688,PASS,False,False,False,False,False,False
seed2,seed2_row87829,63.92278177458033,20.871263,0.228221,0.536655,-1.218382,0.146883,PASS,False,False,False,False,False,False
seed2,seed2_row88239,68.11668815471394,27.488937,0.210295,0.570227,-1.323147,0.282778,PASS,False,False,False,False,False,False
seed2,seed2_row88482,62.99299430431245,24.02034,0.203782,0.650021,-1.362823,0.619131,PASS,False,False,False,False,False,False
seed2,seed2_row89096,64.15917348608838,22.761545,0.231729,0.649038,-1.198575,0.614815,PASS,True,True,True,True,True,False
seed2,seed2_row89171,59.78283980582524,28.948609,0.273924,0.611611,-0.974806,0.454087,PASS,False,False,False,False,False,False
seed2,seed2_row89575,64.1078306451613,23.063583,0.214359,0.585174,-1.298849,0.344049,PASS,False,False,False,False,False,False
seed2,seed2_row89587,63.0563128038898,23.069335,0.229715,0.557489,-1.209924,0.230976,PASS,False,False,False,False,False,False
seed2,seed2_row8964,64.0524348534202,21.340185,0.229615,0.657318,-1.210488,0.651365,PASS,False,False,False,False,False,False
seed2,seed2_row90190,64.37088330632089,25.333277,0.204131,0.583351,-1.360671,0.336547,PASS,False,False,False,False,False,False
seed2,seed2_row90238,61.40458469055375,28.289128,0.356112,0.575153,-0.592281,0.302909,PASS,True,True,True,True,True,False
seed2,seed2_row90538,60.95776432606941,27.938366,0.268412,0.578287,-1.002696,0.315743,PASS,False,False,False,False,False,False
seed2,seed2_row90749,64.16381759483454,29.653015,0.21289,0.531272,-1.307595,0.125252,PASS,False,False,False,False,False,False
seed2,seed2_row90918,60.84299756295695,25.511962,0.205354,0.671949,-1.353164,0.717012,PASS,False,False,False,False,False,False
seed2,seed2_row91160,61.240048661800486,30.536041,0.223569,0.605082,-1.244986,0.426686,PASS,True,True,True,True,True,False
seed2,seed2_row91177,65.76260940032415,21.932976,0.318288,0.583875,-0.761649,0.3387,PASS,False,False,False,False,False,False
seed2,seed2_row91692,57.99834690553746,25.261432,0.270538,0.628362,-0.991893,0.525195,PASS,True,True,True,True,True,False
seed2,seed2_row91759,67.54279483037158,21.930555,0.210211,0.530758,-1.323655,0.123188,PASS,False,False,False,False,False,False
seed2,seed2_row92074,63.98727124183007,20.479667,0.30618,0.644551,-0.818041,0.595172,PASS,False,False,False,False,False,False
seed2,seed2_row92597,60.956876533115285,26.586539,0.237341,0.631734,-1.167313,0.539663,PASS,False,False,False,False,False,False
seed2,seed2_row92693,61.2979132569558,26.409741,0.301681,0.644693,-0.839307,0.595791,PASS,False,False,False,False,False,False
seed2,seed2_row92728,68.14982142857144,35.848846,0.205188,0.582533,-1.354178,0.333181,PASS,True,True,True,True,True,False
seed2,seed2_row92988,64.18122950819672,23.188777,0.231189,0.650549,-1.201612,0.621454,PASS,False,False,False,False,False,False
seed2,seed2_row93071,64.84625707356508,21.516575,0.204843,0.56636,-1.356297,0.267017,PASS,False,False,False,False,False,False
seed2,seed2_row93444,61.75252450980392,23.600401,0.306765,0.668243,-0.815285,0.700249,PASS,False,False,False,False,False,False
seed2,seed2_row93521,67.012344,21.510364,0.224866,0.533886,-1.23753,0.135754,PASS,False,False,False,False,False,False
seed2,seed2_row93789,63.42887358184766,22.477005,0.291308,0.569069,-0.889039,0.278053,PASS,False,False,False,False,False,False
seed2,seed2_row93819,64.68186102236422,27.575131,0.213339,0.518106,-1.304916,0.072456,PASS,False,False,False,False,False,False
seed2,seed2_row93959,65.78517956903433,24.315945,0.282612,0.5092,-0.931541,0.036804,PASS,False,False,False,False,False,False
seed2,seed2_row94446,61.87812145748989,20.621433,0.207301,0.581168,-1.341274,0.327568,PASS,False,False,False,False,False,False
seed2,seed2_row94781,61.09422294548413,25.284727,0.238644,0.709053,-1.160127,0.890788,PASS,False,False,False,False,False,False
seed2,seed2_row94830,65.219696485623,30.820586,0.203069,0.505245,-1.367224,0.020983,PASS,False,False,False,False,False,False
seed2,seed2_row95396,66.65348278622898,21.789429,0.352192,0.522037,-0.60942,0.088206,PASS,False,False,False,False,False,False
seed2,seed2_row9558,63.79169902912622,23.983229,0.223016,0.542248,-1.248174,0.169394,PASS,False,False,False,False,False,False
seed2,seed2_row95719,62.79163298302344,27.855646,0.294103,0.58105,-0.87554,0.327083,PASS,False,False,False,False,False,False
seed2,seed2_row9578,65.67432542927229,32.763272,0.212702,0.626166,-1.308712,0.515803,PASS,False,False,False,False,False,False
seed2,seed2_row96025,59.98941794664511,24.035183,0.201723,0.573543,-1.375562,0.29632,PASS,False,False,False,False,False,False
seed2,seed2_row96402,58.794035656401945,29.225273,0.21559,0.561102,-1.291553,0.245634,PASS,False,False,False,False,False,False
seed2,seed2_row96806,64.63837551020409,29.456042,0.447824,0.68299,-0.209467,0.767549,PASS,False,False,False,False,False,False
seed2,seed2_row97070,62.35855392156862,21.958624,0.266435,0.67056,-1.012786,0.71072,PASS,False,False,False,False,False,False
seed2,seed2_row97140,65.62864667747164,24.479836,0.425289,0.571965,-0.301097,0.289871,PASS,False,False,False,False,False,False
seed2,seed2_row9880,63.22722448979591,21.284464,0.248847,0.679631,-1.104772,0.752076,PASS,False,False,False,False,False,False
seed2,seed2_row99033,58.01344408427877,22.301253,0.503609,0.583088,0.014435,0.335461,PASS,False,False,False,False,False,False
seed2,seed2_row99436,63.32410757946211,27.765596,0.245397,0.686828,-1.123313,0.785332,PASS,False,False,False,False,False,False
seed3,seed3_row100354,53.64719082719082,26.318824,0.28802,0.557389,-0.90502,0.230572,PASS,False,False,True,False,False,False
seed3,seed3_row101349,53.8374262295082,23.574504,0.263198,0.607711,-1.029413,0.437701,PASS,False,False,False,False,False,False
seed3,seed3_row101918,57.420425880425874,28.98224,0.503522,0.67171,0.014089,0.715931,PASS,False,False,False,False,False,False
seed3,seed3_row102049,55.36623567921441,21.682075,0.365958,0.637422,-0.549598,0.564191,PASS,False,False,False,False,False,False
seed3,seed3_row103520,55.879495192307694,23.787293,0.240975,0.508842,-1.147342,0.035373,PASS,False,False,False,False,False,False
seed3,seed3_row104015,57.91915605095541,23.87991,0.26222,0.501976,-1.034464,0.007903,PASS,False,False,False,False,False,False
seed3,seed3_row104347,53.9053162530024,22.993717,0.212678,0.666098,-1.308855,0.69059,PASS,False,False,False,False,False,False
seed3,seed3_row105756,51.5867131147541,29.69887,0.282009,0.59298,-0.934518,0.3763,PASS,False,False,False,False,False,False
seed3,seed3_row106769,60.07593042071198,28.402706,0.210865,0.554399,-1.319717,0.218461,PASS,False,False,False,False,False,False
seed3,seed3_row108307,65.92820846905538,19.914468,0.213382,0.525307,-1.30466,0.101316,PASS,False,False,False,False,False,False
seed3,seed3_row108769,57.73383928571428,23.820426,0.257091,0.618897,-1.061144,0.484871,PASS,False,False,False,False,False,False
seed3,seed3_row108801,58.43502021018593,23.039566,0.207684,0.605888,-1.338943,0.430061,PASS,False,False,False,False,False,False
seed3,seed3_row109471,56.51381759483454,21.948465,0.514276,0.606483,0.05712,0.432551,PASS,False,False,False,False,False,False
seed3,seed3_row109475,61.05655710764173,27.562827,0.238461,0.593913,-1.161137,0.380164,PASS,False,False,True,False,False,False
seed3,seed3_row110401,62.17802409638554,22.091426,0.224145,0.507877,-1.241671,0.031509,PASS,False,False,False,False,False,False
seed3,seed3_row111281,54.25815112540193,24.737124,0.24809,0.542131,-1.108825,0.168923,PASS,False,False,False,False,False,False
seed3,seed3_row111498,48.8072048192771,25.657498,0.205001,0.532883,-1.355326,0.131721,PASS,False,False,False,False,False,False
seed3,seed3_row112328,60.50103896103896,22.620788,0.209859,0.654936,-1.325776,0.640808,PASS,False,False,False,False,False,False
seed3,seed3_row112680,56.82756801319044,22.866774,0.272146,0.605936,-0.983759,0.43026,PASS,False,False,False,False,False,False
seed3,seed3_row113003,64.07073387096773,26.462975,0.274356,0.546581,-0.972634,0.186867,PASS,False,False,False,False,False,False
seed3,seed3_row113919,60.88974652493868,20.963544,0.727983,0.618232,0.984415,0.482049,PASS,False,False,False,False,False,False
seed3,seed3_row114321,63.47268852459016,26.706764,0.222236,0.570378,-1.252681,0.283393,PASS,False,False,False,False,True,False
seed3,seed3_row114458,49.57897219882056,25.506749,0.229814,0.629538,-1.209361,0.530236,PASS,False,False,False,False,False,False
seed3,seed3_row116239,65.75404081632652,21.317475,0.207993,0.601559,-1.337066,0.411963,PASS,False,False,False,False,False,False
seed3,seed3_row116241,38.40875492513791,26.274949,0.318407,0.57544,-0.761103,0.304083,PASS,False,False,False,False,False,False
seed3,seed3_row119193,53.89857723577236,25.315321,0.262498,0.568354,-1.033026,0.275137,PASS,False,False,False,False,False,False
seed3,seed3_row119795,61.02188301282051,27.112651,0.338497,0.526801,-0.670001,0.107305,PASS,False,False,False,False,False,False
seed3,seed3_row21124,60.90529218106995,20.481752,0.21166,0.520321,-1.314947,0.081327,PASS,False,False,True,False,False,False
seed3,seed3_row21218,67.68190359477124,23.191862,0.310676,0.602955,-0.79696,0.417792,PASS,False,False,False,False,False,False
seed3,seed3_row31358,58.2201948051948,16.624172,0.547643,0.558758,0.191153,0.236123,PASS,False,False,False,False,False,False
seed3,seed3_row46680,62.720040983606566,20.341485,0.208944,0.668049,-1.331304,0.699372,PASS,False,False,False,False,False,False
seed3,seed3_row64146,64.79995954692556,20.830226,0.200452,0.554102,-1.383472,0.217258,PASS,False,False,False,False,False,False
seed3,seed3_row76018,58.770367346938784,18.54029,0.259955,0.598179,-1.046204,0.397884,PASS,False,False,False,False,False,False
seed3,seed3_row76173,60.318147249190936,21.445341,0.219558,0.590443,-1.268246,0.365795,PASS,False,False,False,False,False,False
seed3,seed3_row88770,56.10090909090909,23.786318,0.267198,0.639392,-1.008884,0.572725,PASS,False,False,False,False,False,False
