seed,sequence_id,score,rank_within_seed,plddt,plddt_pass,ppl,ppl_pass,dr_prob,pam_prob,z_plddt,z_negppl,novelty_bonus,dr_logit,pam_logit,predicted,overall_pass,WED_pass,PI_pass,NUC_pass,BH_pass,LID_pass
seed1,seed1_row83097,1.2727183540940763,547.0,,False,19.294711,True,0.244815,0.633342,0.0,1.5322935058486806,0.0,-1.126459,0.546581,PASS,False,True,False,False,True,False
seed1,seed1_row78553,1.2722200600993057,548.0,,False,19.303619,True,0.263582,0.615532,0.0,1.528627228713294,0.0,-1.027434,0.470627,PASS,False,False,True,False,False,False
seed1,seed1_row96983,1.2714376028545071,549.0,,False,19.355118,True,0.278152,0.663949,0.0,1.5074317183635817,0.0,-0.953646,0.680941,PASS,False,False,True,False,False,False
seed1,seed1_row88538,1.2712291121657382,550.0,,False,19.263422,True,0.206117,0.638871,0.0,1.5451711602367693,0.0,-1.348491,0.570468,PASS,False,False,False,False,False,False
seed1,seed1_row12477,1.2707260215022294,551.0,,False,19.29812,True,0.241503,0.633259,0.0,1.530890459288899,0.0,-1.144455,0.546222,PASS,False,True,True,False,True,False
seed1,seed1_row78568,1.2707177794789366,552.0,,False,19.246974,True,0.205605,0.613389,0.0,1.5519406849699098,0.0,-1.351627,0.461581,PASS,False,False,False,True,False,False
seed1,seed1_row30110,1.2703817726129052,553.0,,False,19.384527,True,0.331189,0.621478,0.0,1.4953278180184362,0.0,-0.702814,0.495827,PASS,False,False,True,False,False,False
seed1,seed1_row6988,1.2702460191660279,554.0,,False,19.374052,True,0.302469,0.64879,0.0,1.49963902738004,0.0,-0.835567,0.613726,PASS,False,False,False,False,False,False
seed1,seed1_row67921,1.2692741887765662,555.0,,False,19.384125,True,0.327479,0.620926,0.0,1.495493269680809,0.0,-0.71961,0.493479,PASS,False,False,True,False,False,False
seed1,seed1_row32759,1.2683844289096156,556.0,,False,19.315902,True,0.257961,0.622479,0.0,1.523571898442308,0.0,-1.056591,0.500084,PASS,False,False,True,False,False,False
seed1,seed1_row40256,1.2664771373305863,557.0,,False,19.270777,True,0.200609,0.633968,0.0,1.542144053329409,0.0,-1.382495,0.549276,PASS,False,True,False,False,True,False
seed1,seed1_row76223,1.265691883957677,558.0,,False,19.412679,True,0.31476,0.663225,0.0,1.4837412627966815,0.0,-0.77796,0.677701,PASS,False,True,True,False,True,False
seed1,seed1_row67332,1.2651572124043537,559.0,,False,19.329119,True,0.254991,0.629837,0.0,1.5181321605776485,0.0,-1.072169,0.531519,PASS,False,False,False,True,False,False
seed1,seed1_row23455,1.263524695515079,560.0,,False,19.289412,True,0.21955,0.617638,0.0,1.5344744221643984,0.0,-1.26829,0.479536,PASS,False,False,True,True,True,False
seed1,seed1_row64715,1.2633485561997726,561.0,,False,19.340131,True,0.24669,0.649108,0.0,1.5135999374282465,0.0,-1.116343,0.615123,PASS,False,False,False,False,False,False
seed1,seed1_row99563,1.2622977422472537,562.0,,False,19.33955,True,0.25694,0.627642,0.0,1.5138390603532195,0.0,-1.061933,0.522112,PASS,False,False,True,False,False,False
seed1,seed1_row104737,1.2610476182999395,563.0,,False,19.410934,True,0.296168,0.665378,0.0,1.4844594547141992,0.0,-0.865613,0.687354,PASS,False,True,False,False,True,False
seed1,seed1_row85639,1.2604857840519057,564.0,,False,19.341814,True,0.249289,0.63332,0.0,1.5129072629312939,0.0,-1.102407,0.546488,PASS,False,True,False,False,True,False
seed1,seed1_row26745,1.2587975137907315,565.0,,False,19.294674,True,0.201872,0.628099,0.0,1.5323087339867594,0.0,-1.374637,0.524068,PASS,False,False,True,False,False,False
seed1,seed1_row60921,1.2587856389426257,566.0,,False,19.33618,True,0.245444,0.622471,0.0,1.5152260556323227,0.0,-1.123062,0.500051,PASS,False,False,True,False,False,False
seed1,seed1_row70488,1.2587739940698626,567.0,,False,19.409495,True,0.30913,0.632494,0.0,1.4850517058140895,0.0,-0.804191,0.542933,PASS,False,False,True,True,False,False
seed1,seed1_row76006,1.2585998890915333,568.0,,False,19.34889,True,0.243442,0.642854,0.0,1.5099949844164762,0.0,-1.1339,0.587772,PASS,False,False,False,False,False,False
seed1,seed1_row43346,1.2573534407988511,569.0,,False,19.336802,True,0.231098,0.637725,0.0,1.514970058284073,0.0,-1.202123,0.565504,PASS,False,False,False,False,False,False
seed1,seed1_row60130,1.2566973858447328,570.0,,False,19.409217,True,0.311045,0.618838,0.0,1.4851661226353323,0.0,-0.795237,0.484619,PASS,False,False,False,False,False,False
seed1,seed1_row39531,1.2566529888424252,571.0,,False,19.349453,True,0.246343,0.629579,0.0,1.5097632697748933,0.0,-1.118213,0.530413,PASS,False,False,False,False,False,False
seed1,seed1_row16993,1.256627519480995,572.0,,False,19.338817,True,0.224906,0.646286,0.0,1.5141407421157072,0.0,-1.2373,0.602754,PASS,False,False,False,False,False,False
seed1,seed1_row79739,1.2559325546080709,573.0,,False,19.336904,True,0.236021,0.623383,0.0,1.5149280780115297,0.0,-1.174621,0.503933,PASS,False,False,True,False,False,False
seed1,seed1_row94549,1.2552431777467616,574.0,,False,19.320738,True,0.205913,0.641811,0.0,1.521581539638231,0.0,-1.34974,0.583234,PASS,False,False,True,False,False,False
seed1,seed1_row82110,1.2537945975037463,575.0,,False,19.311412,True,0.202021,0.626972,0.0,1.5254198535767807,0.0,-1.373711,0.519248,PASS,False,False,True,False,False,False
seed1,seed1_row96193,1.2534167434160794,576.0,,False,19.392306,True,0.26545,0.646467,0.0,1.4921262048801136,0.0,-1.01783,0.603546,PASS,False,True,False,False,False,False
seed1,seed1_row73765,1.2522447286149874,577.0,,False,19.413313,True,0.283485,0.643815,0.0,1.4834803265928391,0.0,-0.92724,0.591961,PASS,False,True,False,True,True,False
seed1,seed1_row51167,1.2514577310636563,578.0,,False,19.341944,True,0.217035,0.636748,0.0,1.512853758662366,0.0,-1.283028,0.561277,PASS,False,False,True,False,False,False
seed1,seed1_row94459,1.2508103355321882,579.0,,False,19.333852,True,0.221124,0.615721,0.0,1.5161841936174119,0.0,-1.259127,0.471424,PASS,False,False,True,False,False,False
seed1,seed1_row59972,1.2500175043933044,580.0,,False,19.358866,True,0.232711,0.630409,0.0,1.5058891491332922,0.0,-1.193066,0.533974,PASS,False,False,True,False,False,False
seed1,seed1_row70512,1.2499867020055708,581.0,,False,19.331345,True,0.212723,0.620593,0.0,1.5172160028651014,0.0,-1.308587,0.492065,PASS,False,False,True,True,False,False
seed1,seed1_row75878,1.2499664306449791,582.0,,False,19.364969,True,0.230639,0.642053,0.0,1.5033773294928274,0.0,-1.204709,0.584287,PASS,False,True,False,False,True,False
seed1,seed1_row57762,1.2492742050589916,583.0,,False,19.34853,True,0.216558,0.636033,0.0,1.5101431500842737,0.0,-1.285838,0.558189,PASS,False,False,True,False,False,False
seed1,seed1_row56499,1.247792833819262,584.0,,False,19.333709,True,0.205373,0.624054,0.0,1.5162430483132319,0.0,-1.353043,0.506792,PASS,False,False,True,False,False,False
seed1,seed1_row73835,1.2477640546343414,585.0,,False,19.313963,True,0.222473,0.569816,0.0,1.5243699351919164,0.0,-1.251313,0.2811,PASS,False,True,False,False,True,False
seed1,seed1_row12447,1.247362742405968,586.0,,False,19.337987,True,0.201829,0.633382,0.0,1.51448234629424,0.0,-1.374902,0.546755,PASS,False,True,False,False,True,False
seed1,seed1_row74458,1.2467955957890846,587.0,,False,19.369882,True,0.232569,0.630381,0.0,1.5013552796986922,0.0,-1.193863,0.53385,PASS,False,False,True,False,False,False
seed1,seed1_row88038,1.2465611550271114,588.0,,False,19.35924,True,0.232527,0.613942,0.0,1.5057352214673023,0.0,-1.194098,0.463913,PASS,False,False,True,False,False,False
seed1,seed1_row20496,1.2460193998564526,589.0,,False,19.369521,True,0.233245,0.624966,0.0,1.5015038569377896,0.0,-1.190076,0.510683,PASS,False,False,True,False,False,False
seed1,seed1_row30700,1.2458081336209594,590.0,,False,19.347003,True,0.211946,0.623421,0.0,1.510771619458514,0.0,-1.313235,0.504095,PASS,False,False,False,True,False,False
seed1,seed1_row9601,1.2454959795816385,591.0,,False,19.408519,True,0.249734,0.653792,0.0,1.485453399402341,0.0,-1.100031,0.63575,PASS,False,True,False,False,True,False
seed1,seed1_row75725,1.2451605634747152,592.0,,False,19.336535,True,0.222122,0.58984,0.0,1.5150799478210215,0.0,-1.25334,0.363305,PASS,False,False,False,False,False,False
seed1,seed1_row84656,1.244737332382078,593.0,,False,19.355423,True,0.202544,0.644299,0.0,1.5073061891172543,0.0,-1.37047,0.594071,PASS,False,False,False,False,False,False
seed1,seed1_row9833,1.2441045952341288,594.0,,False,19.443394,True,0.283061,0.647082,0.0,1.4710998503344699,0.0,-0.929329,0.606239,PASS,False,False,True,False,False,False
seed1,seed1_row20509,1.2432084701989001,595.0,,False,19.379947,True,0.225901,0.636946,0.0,1.497212814569857,0.0,-1.231605,0.562135,PASS,False,False,True,False,False,False
seed1,seed1_row33491,1.2431276335113157,596.0,,False,19.41991,True,0.265356,0.634926,0.0,1.480765190730451,0.0,-1.018315,0.553409,PASS,False,False,False,False,False,False
seed1,seed1_row67530,1.2426236368593666,597.0,,False,19.339684,True,0.211479,0.597656,0.0,1.5137839097990953,0.0,-1.316033,0.39571,PASS,False,False,False,False,False,False
seed1,seed1_row86355,1.2415229374283643,598.0,,False,19.368104,True,0.203972,0.644352,0.0,1.502087053469092,0.0,-1.361652,0.594302,PASS,False,False,False,False,False,False
seed1,seed1_row99009,1.2415177347460016,599.0,,False,19.437994,True,0.262545,0.657143,0.0,1.4733223353514309,0.0,-1.032781,0.650587,PASS,False,False,False,False,False,False
seed1,seed1_row74753,1.2410463326585455,600.0,,False,19.468002,True,0.28167,0.669325,0.0,1.4609719037979223,0.0,-0.936191,0.705134,PASS,False,False,True,False,False,False
seed1,seed1_row68349,1.24098386412079,601.0,,False,19.354745,True,0.20328,0.623451,0.0,1.5075852344582716,0.0,-1.365917,0.504223,PASS,False,False,False,False,False,False
seed1,seed1_row20463,1.2409720804477262,602.0,,False,19.371637,True,0.215522,0.629362,0.0,1.5006329720681804,0.0,-1.291954,0.529481,PASS,False,False,True,False,False,False
seed1,seed1_row63675,1.2406650532269785,603.0,,False,19.480928,True,0.313575,0.638181,0.0,1.455651933181398,0.0,-0.783456,0.567477,PASS,False,False,False,False,False,False
seed1,seed1_row29013,1.2405821593506083,604.0,,False,19.409282,True,0.2479,0.633073,0.0,1.485139370500869,0.0,-1.109842,0.545424,PASS,False,False,True,False,False,False
seed1,seed1_row88943,1.2395406685879489,605.0,,False,19.450627,True,0.276736,0.644169,0.0,1.4681229551256414,0.0,-0.96071,0.593507,PASS,False,False,False,False,False,False
seed1,seed1_row63543,1.2392945300521714,606.0,,False,19.391599,True,0.242483,0.609288,0.0,1.4924171857888164,0.0,-1.139113,0.444319,PASS,False,True,False,False,True,False
seed1,seed1_row97262,1.2391438188749482,607.0,,False,19.639655,True,0.447387,0.658503,0.0,1.3903244555356402,0.0,-0.211232,0.656629,PASS,False,False,False,False,False,False
seed1,seed1_row34672,1.2388838724675073,608.0,,False,19.3973,True,0.230153,0.633942,0.0,1.4900708178107247,0.0,-1.207448,0.549165,PASS,False,False,False,False,False,False
seed1,seed1_row22391,1.2385527020963274,609.0,,False,19.377706,True,0.207399,0.638192,0.0,1.4981351458518963,0.0,-1.340678,0.567523,PASS,False,True,False,False,True,False
seed1,seed1_row46291,1.2377630586540906,610.0,,False,19.423702,True,0.246923,0.641215,0.0,1.479204512362987,0.0,-1.115091,0.58064,PASS,False,False,False,False,False,False
seed1,seed1_row55185,1.2375985822380922,611.0,,False,19.406931,True,0.237629,0.630175,0.0,1.4861069746258462,0.0,-1.165721,0.532969,PASS,False,True,False,False,True,False
seed1,seed1_row61961,1.2375033656049468,612.0,,False,19.417627,True,0.243072,0.636942,0.0,1.481704808007067,0.0,-1.13591,0.562115,PASS,False,False,True,False,False,False
seed1,seed1_row86456,1.236930102623639,613.0,,False,19.431109,True,0.248029,0.646061,0.0,1.4761560037480557,0.0,-1.109153,0.601767,PASS,False,True,True,False,True,False
seed1,seed1_row81517,1.2362756512407715,614.0,,False,19.491037,True,0.307171,0.640402,0.0,1.451491358915388,0.0,-0.813377,0.577107,PASS,False,False,False,True,False,False
seed1,seed1_row33007,1.235753939879858,615.0,,False,19.374205,True,0.202571,0.626397,0.0,1.4995760569712258,0.0,-1.370301,0.516791,PASS,False,True,False,False,True,False
seed1,seed1_row69531,1.235585845764226,616.0,,False,19.431558,True,0.263152,0.617302,0.0,1.4759712082346086,0.0,-1.029652,0.478113,PASS,False,True,False,True,True,False
seed1,seed1_row85117,1.2354256935145442,617.0,,False,19.437646,True,0.25995,0.630074,0.0,1.4734655621636346,0.0,-1.046228,0.532532,PASS,False,False,False,True,False,False
seed1,seed1_row4480,1.2347100569078715,618.0,,False,19.395534,True,0.213599,0.63536,0.0,1.4907976527255307,0.0,-1.303368,0.555283,PASS,False,True,False,False,True,False
seed1,seed1_row12037,1.234499425826452,619.0,,False,19.438884,True,0.25021,0.641836,0.0,1.4729560368949313,0.0,-1.097495,0.583343,PASS,False,False,True,False,False,False
seed1,seed1_row70921,1.2343980616140082,620.0,,False,19.602474,True,0.398621,0.654364,0.0,1.4056270880200121,0.0,-0.411216,0.638279,PASS,False,False,False,False,False,False
seed1,seed1_row70139,1.2339964460385944,621.0,,False,19.557389,True,0.367421,0.634211,0.0,1.424182780055135,0.0,-0.543296,0.550327,PASS,False,True,False,False,False,False
seed1,seed1_row82167,1.2334583503756933,622.0,,False,19.378584,True,0.211377,0.608018,0.0,1.4977737862509906,0.0,-1.316646,0.438987,PASS,False,False,True,False,False,False
seed1,seed1_row97636,1.2333665128461933,623.0,,False,19.44574,True,0.265701,0.622811,0.0,1.4701343040659907,0.0,-1.016544,0.501495,PASS,False,False,True,False,False,False
seed1,seed1_row51850,1.2330561211238653,624.0,,False,19.400136,True,0.21677,0.628963,0.0,1.4889036016055217,0.0,-1.28459,0.527772,PASS,False,False,True,False,False,False
seed1,seed1_row28414,1.232275873892101,625.0,,False,19.455098,True,0.275577,0.616024,0.0,1.4662828198458584,0.0,-0.96651,0.472705,PASS,False,False,True,False,False,False
seed1,seed1_row49507,1.2320620225414372,626.0,,False,19.406968,True,0.21792,0.632109,0.0,1.4860917464877674,0.0,-1.277829,0.541277,PASS,False,False,True,False,False,False
seed1,seed1_row101318,1.2316889754214149,627.0,,False,19.375771,True,0.206157,0.602949,0.0,1.498931536316307,0.0,-1.348247,0.417767,PASS,False,False,True,False,False,False
seed1,seed1_row81916,1.2315521832503038,628.0,,False,19.447998,True,0.253369,0.63549,0.0,1.4692049760718626,0.0,-1.080725,0.555842,PASS,False,False,False,True,False,False
seed1,seed1_row96486,1.2314453450193625,629.0,,False,19.465356,True,0.273457,0.629828,0.0,1.4620609214562323,0.0,-0.977154,0.531477,PASS,False,False,True,False,False,False
seed1,seed1_row22747,1.2312463643261138,630.0,,False,19.392417,True,0.211512,0.616682,0.0,1.4920805204658774,0.0,-1.315838,0.475486,PASS,False,False,True,False,False,False
seed1,seed1_row36038,1.2308513229138682,631.0,,False,19.390069,True,0.218681,0.600571,0.0,1.4930468898769549,0.0,-1.273369,0.407846,PASS,False,False,True,False,False,False
seed1,seed1_row81110,1.229733184041413,632.0,,False,19.408074,True,0.208264,0.636542,0.0,1.48563654863059,0.0,-1.335424,0.560387,PASS,False,True,False,False,True,False
seed1,seed1_row57070,1.2293578434609531,633.0,,False,19.490154,True,0.277101,0.649646,0.0,1.4518547763727903,0.0,-0.958888,0.617484,PASS,False,True,False,False,True,False
seed1,seed1_row92352,1.2291703856814595,634.0,,False,19.391923,True,0.228445,0.580191,0.0,1.4922838366877993,0.0,-1.217112,0.323559,PASS,False,True,False,True,True,False
seed1,seed1_row68205,1.22905238341394,635.0,,False,19.510653,True,0.303718,0.637722,0.0,1.4434179763056283,0.0,-0.829656,0.565493,PASS,False,False,True,False,False,False
seed1,seed1_row44366,1.227972907032607,636.0,,False,19.417933,True,0.291509,0.517075,0.0,1.4815788671894385,0.0,-0.888064,0.068326,PASS,False,False,False,False,False,False
seed1,seed1_row38677,1.2277110166048903,637.0,,False,19.440858,True,0.233827,0.635312,0.0,1.4721435951498434,0.0,-1.186826,0.555073,PASS,False,True,False,True,True,False
seed1,seed1_row74433,1.2275918450421621,638.0,,False,19.559641,True,0.339231,0.647717,0.0,1.4232559214888032,0.0,-0.666721,0.609017,PASS,False,False,False,False,True,False
seed1,seed1_row72187,1.2257931291664708,639.0,,False,19.457027,True,0.250567,0.623904,0.0,1.465488898809244,0.0,-1.09559,0.506153,PASS,False,False,True,False,False,False
seed1,seed1_row46420,1.225755226488305,640.0,,False,19.500413,True,0.279799,0.642364,0.0,1.4476324664118643,0.0,-0.94546,0.58564,PASS,False,True,False,False,True,False
seed1,seed1_row81386,1.2254676579463535,641.0,,False,19.41366,True,0.20101,0.634142,0.0,1.4833375113519338,0.0,-1.379993,0.550029,PASS,False,False,False,False,False,False
seed1,seed1_row92800,1.2248624965171593,642.0,,False,19.4421,True,0.225772,0.634941,0.0,1.4716324235959422,0.0,-1.23234,0.553474,PASS,False,True,False,False,False,False
seed1,seed1_row92737,1.224763447828235,643.0,,False,19.501961,True,0.275971,0.645377,0.0,1.4469953540403357,0.0,-0.964537,0.598778,PASS,False,False,False,False,False,False
seed1,seed1_row72600,1.2243213411240261,644.0,,False,19.475364,True,0.2623,0.62536,0.0,1.457941915891466,0.0,-1.03405,0.512361,PASS,False,True,False,False,True,False
seed1,seed1_row48587,1.2231995173017707,645.0,,False,19.471799,True,0.248315,0.635593,0.0,1.4594091675739584,0.0,-1.107619,0.556286,PASS,False,False,True,False,False,False
seed1,seed1_row27106,1.2231787614163545,646.0,,False,19.421072,True,0.214155,0.613657,0.0,1.4802869448805065,0.0,-1.30006,0.46271,PASS,False,False,True,False,False,False
seed1,seed1_row68993,1.2227518476050359,647.0,,False,19.434222,True,0.211583,0.634323,0.0,1.4748747822929085,0.0,-1.315409,0.55081,PASS,False,True,True,False,False,False
seed1,seed1_row95783,1.2217282597058892,648.0,,False,19.453038,True,0.23722,0.617854,0.0,1.467130656722699,0.0,-1.16798,0.48045,PASS,False,False,True,False,False,False
seed1,seed1_row58590,1.221618455556884,649.0,,False,19.444752,True,0.212614,0.642278,0.0,1.4705409365098343,0.0,-1.30924,0.585265,PASS,False,False,True,False,False,False
seed1,seed1_row96349,1.2213218287011842,650.0,,False,19.440817,True,0.225845,0.61528,0.0,1.4721604695731203,0.0,-1.231925,0.46956,PASS,False,False,True,False,False,False
seed1,seed1_row65346,1.2212862580041806,651.0,,False,19.477357,True,0.249907,0.631645,0.0,1.4571216542916867,0.0,-1.09911,0.539281,PASS,False,True,False,False,False,False
seed1,seed1_row72657,1.2209210026426036,652.0,,False,19.597259,True,0.357338,0.641391,0.0,1.4077734323465767,0.0,-0.586935,0.581405,PASS,False,False,False,False,False,False
seed1,seed1_row63239,1.220499774241449,653.0,,False,19.583971,True,0.341531,0.643854,0.0,1.4132423917734984,0.0,-0.656477,0.59213,PASS,False,False,True,False,False,False
seed1,seed1_row83435,1.2203834368958455,654.0,,False,19.49054,True,0.247059,0.650393,0.0,1.4516959098512079,0.0,-1.114361,0.620765,PASS,False,False,False,False,False,False
seed1,seed1_row19571,1.220239545295104,655.0,,False,19.487213,True,0.249755,0.640837,0.0,1.4530652075644348,0.0,-1.099917,0.578997,PASS,False,False,True,False,False,False
seed1,seed1_row36327,1.219960448729351,656.0,,False,19.434491,True,0.212366,0.619579,0.0,1.4747640696133586,0.0,-1.31072,0.487763,PASS,False,True,False,False,True,False
seed1,seed1_row82903,1.2197425773025374,657.0,,False,19.457426,True,0.224699,0.633028,0.0,1.465324681860768,0.0,-1.238491,0.545227,PASS,False,False,False,True,False,False
seed1,seed1_row82765,1.2195948464260793,658.0,,False,19.493087,True,0.244503,0.653953,0.0,1.4506476377515416,0.0,-1.12815,0.636461,PASS,False,False,True,False,False,False
seed1,seed1_row42867,1.2195425902302544,659.0,,False,19.496452,True,0.292895,0.585951,0.0,1.449262700328935,0.0,-0.881364,0.347251,PASS,False,False,True,False,False,False
seed1,seed1_row84376,1.2191556466947995,660.0,,False,19.463978,True,0.23314,0.62687,0.0,1.4626280667068563,0.0,-1.190665,0.518813,PASS,False,False,False,False,False,False
seed1,seed1_row18547,1.218746719885708,661.0,,False,19.499278,True,0.253396,0.645291,0.0,1.4480995998367259,0.0,-1.080583,0.598403,PASS,False,False,False,False,False,False
seed1,seed1_row95006,1.218727416406588,662.0,,False,19.454152,True,0.220251,0.629908,0.0,1.4666721662951256,0.0,-1.264202,0.531822,PASS,False,False,True,False,False,False
seed1,seed1_row87155,1.2174096034487663,663.0,,False,19.509932,True,0.266665,0.634049,0.0,1.4437147192125233,0.0,-1.011611,0.549627,PASS,False,False,False,True,False,False
seed1,seed1_row71391,1.217397218448524,664.0,,False,19.520992,True,0.274249,0.638543,0.0,1.4391627406407486,0.0,-0.973172,0.569045,PASS,False,False,True,False,False,False
seed1,seed1_row90318,1.2171494841083594,665.0,,False,19.509485,True,0.2662,0.632802,0.0,1.4438986915833707,0.0,-1.013988,0.544254,PASS,False,True,False,False,True,False
seed1,seed1_row78394,1.2170505371558094,666.0,,False,19.469078,True,0.243344,0.608385,0.0,1.4605290530797275,0.0,-1.134433,0.44053,PASS,False,False,True,False,False,False
seed1,seed1_row47427,1.2162168527624166,667.0,,False,19.55544,True,0.29901,0.645122,0.0,1.424984932517738,0.0,-0.852015,0.597664,PASS,False,False,True,False,False,False
seed1,seed1_row54779,1.2158143624292905,668.0,,False,19.552861,True,0.303897,0.632064,0.0,1.4260463748989867,0.0,-0.828807,0.541083,PASS,False,True,False,False,False,False
seed1,seed1_row49115,1.215477932208673,669.0,,False,19.44975,True,0.201644,0.63523,0.0,1.4684839031552472,0.0,-1.376053,0.554721,PASS,False,True,False,False,True,False
seed1,seed1_row98500,1.2148063758611563,670.0,,False,19.505644,True,0.246009,0.64584,0.0,1.4454795369445093,0.0,-1.120014,0.600802,PASS,False,False,False,False,False,False
seed1,seed1_row27238,1.2144367544945927,671.0,,False,19.481676,True,0.217547,0.652159,0.0,1.4553440778494182,0.0,-1.280017,0.628541,PASS,False,False,False,False,False,False
seed1,seed1_row39907,1.2137570895912009,672.0,,False,19.529208,True,0.279344,0.624535,0.0,1.4357812708445727,0.0,-0.947716,0.508844,PASS,False,True,False,False,True,False
seed1,seed1_row20657,1.2137518004044652,673.0,,False,19.530461,True,0.270993,0.63884,0.0,1.4352655720063787,0.0,-0.989591,0.570333,PASS,False,True,False,False,True,False
seed1,seed1_row63705,1.2135804479540198,674.0,,False,19.517734,True,0.260193,0.63585,0.0,1.440503639934314,0.0,-1.044967,0.557396,PASS,False,False,True,False,True,False
seed1,seed1_row31436,1.211844034376757,675.0,,False,19.577724,True,0.317276,0.627959,0.0,1.4158134776810813,0.0,-0.76632,0.52347,PASS,False,True,False,True,True,False
seed1,seed1_row34846,1.211820270127472,676.0,,False,19.545097,True,0.29049,0.62102,0.0,1.4292418144678172,0.0,-0.893007,0.493881,PASS,False,True,False,True,True,False
seed1,seed1_row42078,1.210844968619505,677.0,,False,19.537265,True,0.260547,0.649776,0.0,1.4324652408850074,0.0,-1.043125,0.618056,PASS,False,False,False,False,False,False
seed1,seed1_row34509,1.209987022959105,678.0,,False,19.533278,True,0.270823,0.624329,0.0,1.4341061756558642,0.0,-0.990453,0.507963,PASS,False,False,False,True,False,False
seed1,seed1_row77155,1.2093854861919815,679.0,,False,19.551342,True,0.289226,0.619738,0.0,1.4266715517028308,0.0,-0.899145,0.488434,PASS,False,True,False,True,False,False
seed1,seed1_row83487,1.2074867238325768,680.0,,False,19.592723,True,0.310145,0.638475,0.0,1.409640319760824,0.0,-0.799443,0.568753,PASS,False,True,False,False,True,False
seed1,seed1_row21342,1.20722277173249,681.0,,False,19.559534,True,0.278226,0.637225,0.0,1.4232999596178428,0.0,-0.953279,0.563338,PASS,False,False,True,False,False,False
seed1,seed1_row97912,1.2070910688136107,682.0,,False,19.550475,True,0.261644,0.64839,0.0,1.4270283840194442,0.0,-1.037443,0.611971,PASS,False,True,False,False,True,False
seed1,seed1_row41676,1.20680898726759,683.0,,False,19.525628,True,0.246909,0.63329,0.0,1.4372546960965573,0.0,-1.115165,0.546359,PASS,False,False,True,True,False,False
seed1,seed1_row21977,1.2056328061097796,684.0,,False,19.527201,True,0.247165,0.629291,0.0,1.4366072944425425,0.0,-1.113789,0.529175,PASS,False,False,True,False,False,False
seed1,seed1_row65034,1.2054643124629065,685.0,,False,19.483538,True,0.207493,0.62506,0.0,1.4545777320898667,0.0,-1.340101,0.511084,PASS,False,True,False,False,True,False
seed1,seed1_row28207,1.2054380160366174,686.0,,False,19.50316,True,0.223245,0.629566,0.0,1.4465018800523106,0.0,-1.246854,0.530353,PASS,False,True,False,False,False,False
seed1,seed1_row21942,1.2040918864635264,687.0,,False,19.599703,True,0.29922,0.647943,0.0,1.406767552090752,0.0,-0.851013,0.610008,PASS,False,True,False,True,True,False
seed1,seed1_row62143,1.2038303877735534,688.0,,False,19.66619,True,0.404084,0.585114,0.0,1.3794034111050766,0.0,-0.388476,0.343801,PASS,False,False,False,False,False,False
seed1,seed1_row24137,1.2030658621181576,689.0,,False,19.516231,True,0.234583,0.619527,0.0,1.441122231597368,0.0,-1.182609,0.487541,PASS,False,True,False,False,False,False
seed1,seed1_row33932,1.2028576286448074,690.0,,False,19.558564,True,0.267792,0.629653,0.0,1.4236991837782964,0.0,-1.005854,0.530728,PASS,False,False,False,False,False,False
seed1,seed1_row25374,1.202570506394279,691.0,,False,19.541411,True,0.272663,0.596202,0.0,1.4307588662775417,0.0,-0.981155,0.389665,PASS,False,False,True,False,False,False
seed1,seed1_row37308,1.2024841928541423,692.0,,False,19.557561,True,0.257996,0.641035,0.0,1.4241119897916321,0.0,-1.056413,0.579857,PASS,False,False,False,True,False,False
seed1,seed1_row33092,1.2021495129124151,693.0,,False,19.456429,True,0.203522,0.575392,0.0,1.4657350184463074,0.0,-1.364426,0.303883,PASS,False,True,False,False,True,False
seed1,seed1_row73154,1.2019908467967741,694.0,,False,19.534801,True,0.244349,0.626253,0.0,1.4334793525668204,0.0,-1.12898,0.516176,PASS,False,False,False,False,False,False
seed1,seed1_row29197,1.2014648259449316,695.0,,False,19.643748,True,0.348993,0.623595,0.0,1.3886398942070453,0.0,-0.623469,0.504835,PASS,False,True,False,False,True,False
seed1,seed1_row49916,1.2010905351745247,696.0,,False,19.543405,True,0.243096,0.636025,0.0,1.429938193106464,0.0,-1.13578,0.558152,PASS,False,False,False,False,False,False
seed1,seed1_row67509,1.2007653120154962,697.0,,False,19.497395,True,0.224951,0.595339,0.0,1.4488745885935659,0.0,-1.237041,0.38608,PASS,False,True,True,False,False,False
seed1,seed1_row63342,1.2004624417161862,698.0,,False,19.64343,True,0.340969,0.630161,0.0,1.3887707738802662,0.0,-0.658977,0.532909,PASS,False,True,False,False,False,False
seed1,seed1_row106528,1.2001838319610165,699.0,,False,19.631757,True,0.341897,0.610561,0.0,1.3935750456585951,0.0,-0.654852,0.44967,PASS,False,True,False,False,True,False
seed1,seed1_row95183,1.2001769321719096,700.0,,False,19.538951,True,0.239562,0.630342,0.0,1.4317713316741567,0.0,-1.155083,0.533684,PASS,False,False,True,True,False,False
seed1,seed1_row5959,1.1996506910477136,701.0,,False,19.719005,True,0.413839,0.625663,0.0,1.3576662729253053,0.0,-0.348116,0.513655,PASS,False,False,True,False,False,False
seed1,seed1_row39306,1.1994435162213177,702.0,,False,19.718713,True,0.386142,0.665752,0.0,1.35778645174474,0.0,-0.463557,0.689036,PASS,False,False,False,False,False,False
